Braveheart (Original Motion Picture Soundtrack)	James Horner	https://lastfm.freetls.fastly.net/i/u/300x300/1069bc6206ebd93ec282d7abbaa5c8e8.jpg	40.0	39456.0	1448917200000.0	"[""soundtrack"",""instrumental"",""90's"",""celtic"",""10 of 10 stars"",""braveheart"",""movie"",""romantic"",""american"",""score"",""classical"",""composers"",""no vocals"",""ambient"",""most beautiful songs ever"",""film score""]"
Moon (Soundtrack from the Motion Picture)	Clint Mansell	https://lastfm.freetls.fastly.net/i/u/300x300/f671abd0f8524c3c959438551b830503.jpg	12.0	10754.0	1247428800000.0	"[""soundtrack"",""instrumental"",""ambient"",""piano"",""moon"",""for nighttime"",""beautiful"",""electronic"",""space"",""music to fall asleep to"",""poignant"",""british"",""film score"",""ost"",""haunting"",""intense""]"
TVアニメ『ハイキュー!! セカンドシーズン』オリジナル・サウンドトラック (Vol.2)	Yuki Hayashi	https://lastfm.freetls.fastly.net/i/u/300x300/ded5ce7a05f020ab988d2fd30986b7b4.jpg		11822.0		"[""soundtrack"",""anime"",""haikyuu""]"
Extremely Loud and Incredibly Close: Original Motion Picture Soundtrack	Alexandre Desplat	https://lastfm.freetls.fastly.net/i/u/300x300/72ad7627345341f0860a25bc1a5c5a8b.jpg	18.0	69770.0	1324324800000.0	"[""beautiful"",""piano"",""soundtrack"",""instrumental"",""stunning"",""magnificent music"",""pure melodies of perfection"",""classical"",""composer"",""the breath of the universe"",""extremely loud and incredibly close"",""pure beauty"",""melancholic"",""perfection"",""great instrumental"",""very soothing""]"
Like Crazy (The Score) [Original Motion Picture Score]	Dustin O'Halloran	https://lastfm.freetls.fastly.net/i/u/300x300/f55b2ddc052fd641d31524d14cbfcbd5.jpg	17.0	33976.0	1319140800000.0	"[""piano"",""contemporary classical"",""neoclassical"",""ambient"",""post-classical"",""melancholic"",""cinematic"",""neo-classical"",""modern classical"",""melancholy"",""soundtrack"",""contemporary piano"",""minimalism"",""instrumental"",""dustin o halloran"",""lovely""]"
Assassin's Creed: Brotherhood	Jesper Kyd	https://lastfm.freetls.fastly.net/i/u/300x300/a7e094d5d7b54f5ea57404cc8fb03f9b.jpg	20.0	7191.0	1262304000000.0	"[""soundtrack"",""beautiful"",""ambient"",""assassins creed"",""video game music"",""ost"",""game"",""calm"",""favourite albums"",""mysterious"",""electronic"",""great"",""soothing"",""echoes"",""earpleasant"",""instrumental""]"
Wall-E	Thomas Newman	https://lastfm.freetls.fastly.net/i/u/300x300/6bbbf5fc7694d3778ac54eae36b635e2.jpg	38.0	39166.0	1199145600000.0	"[""soundtrack"",""jazz"",""instrumental"",""wall-e"",""trumpet"",""american"",""swing"",""classical jazz"",""american film score composers"",""score"",""louis armstrong"",""film score"",""oldies"",""thomas newman"",""new orleans"",""lounge""]"
Nuclear Throne OST	Jukio Kallio	https://lastfm.freetls.fastly.net/i/u/300x300/debbb66ee2b1b8493c2e94bbdb98b8ae.jpg	35.0	22450.0	1449867600000.0	"[""soundtrack"",""instrumental"",""electronic"",""ambient"",""folk"",""experimental"",""video game music"",""progressive"",""progressive rock"",""progressive metal"",""industrial"",""nuclear throne"",""japanese"",""video game soundtrack"",""vgm"",""indie game""]"
The Walking Dead (Original Television Soundtrack)	Bear McCreary	https://lastfm.freetls.fastly.net/i/u/300x300/7d51260c50422dbb11f5e4e476c162e3.jpg	23.0	28078.0	1508360400000.0	"[""soundtrack"",""brains"",""bear mccreary"",""the walking dead"",""walking dead"",""zombies"",""k1r7m"",""instrumental"",""2010"",""2010s"",""battlestar galactica"",""composers"",""ost"",""2013"",""composer"",""ambient""]"
Parasite (Original Motion Picture Soundtrack)	Jung JaeIl	https://lastfm.freetls.fastly.net/i/u/300x300/e3fdd3bc610c57778fa93101e81af145.jpg	25.0	20357.0	1570741200000.0	"[""chamber music"",""instrumental"",""piano"",""soundtrack"",""2019"",""baroque"",""love"",""korean"",""classical"",""cool"",""composer"",""modern"",""modern classical"",""olivia"",""contemporary classical"",""korea""]"
The Last Song	Various Artists	https://lastfm.freetls.fastly.net/i/u/300x300/8b7626f2f9033c445d185c973145677b.jpg	10.0	111726.0	1597006800000.0	"[""soundtrack"",""the last song - beautiful music"",""dark ambient"",""kot"",""rock"",""lounge"",""usa"",""united states"",""east midlands"",""derbyshire""]"
Monument Valley (Original Soundtrack)	Stafford Bawler	https://lastfm.freetls.fastly.net/i/u/300x300/b2b3dad3564b482bc8836bbb969c103b.jpg	16.0	17286.0	1404158400000.0	"[""ambient"",""soundtrack"",""electronic"",""video game music"",""dreamy"",""chillout"",""videogame soundtrack"",""video game soundtrack"",""game"",""beautiful"",""fav"",""atmosphere"",""my best"",""electro"",""idm"",""instrumental""]"
Warcraft (Original Motion Picture Soundtrack)	Ramin Djawadi	https://lastfm.freetls.fastly.net/i/u/300x300/acc185a4ec125971b12b2b8159e342c2.jpg	19.0	32100.0	1464901200000.0	"[""soundtrack"",""instrumental"",""ost"",""soundtracks"",""warcraft"",""score"",""sound tracks"",""composer"",""2016"",""original motion picture soundtrack"",""warcraft movie"",""ambient"",""german"",""electronic"",""warcraft soundtrack instrumental"",""game of thrones""]"
Atonement OST	Dario Marianelli	https://lastfm.freetls.fastly.net/i/u/300x300/cfd9bbf2d536439198a055ecbe895ca8.jpg	15.0	72775.0	1167598800000.0	"[""soundtrack"",""instrumental"",""classical"",""film score"",""contemporary classical"",""italian"",""atonement"",""piano"",""incidental music"",""composer"",""classic"",""station tmp"",""easy listening"",""melancholy"",""atonment"",""dario marianelli""]"
Finding Nemo	Thomas Newman	https://lastfm.freetls.fastly.net/i/u/300x300/6c9a19a1260f4404c4c7cce957b6cf53.jpg	40.0	35685.0	1053374400000.0	"[""soundtrack"",""american film score composers"",""swing"",""jazz"",""instrumental"",""disney"",""under two minutes"",""robbie williams"",""olivia"",""shorter than 2 minutes"",""thomas newman"",""pixar"",""how olivia makes me feel"",""nyquil dreams"",""american film score"",""chills""]"
Mirror's Edge (Original Videogame Score)	Solar Fields	https://lastfm.freetls.fastly.net/i/u/300x300/4dcccf4bbe3349b1bfeffa6278fa0317.jpg	12.0	25846.0	1672531200000.0	"[""ambient"",""soundtrack"",""downtempo"",""video game music""]"
The Tudors	Trevor Morris	https://lastfm.freetls.fastly.net/i/u/300x300/283ec47521eb7ae667035b00a154b5e7.jpg	25.0	31008.0	1197320400000.0	"[""soundtrack"",""instrumental"",""the tudors"",""trevor morris"",""score"",""the breath of the universe"",""television score"",""lara-loved"",""music in the shape of an orgasm"",""dreadfully overrated"",""classical"",""ridiculously brilliant"",""orchestral"",""celtic"",""movie score"",""movie themes""]"
Steven Spielberg Presents Animaniacs (Soundtrack from the Original Series)	Animaniacs	https://lastfm.freetls.fastly.net/i/u/300x300/ac9f52257ffb366170ff35a734f4a63a.jpg	17.0	30606.0	753397200000.0	"[""cartoon"",""comedy"",""soundtrack"",""television"",""funny"",""tv"",""1990s""]"
Lost	Michael Giacchino	https://lastfm.freetls.fastly.net/i/u/300x300/35ea08da5e1e48a594fc87868302d582.jpg	27.0	17817.0	1142542800000.0	"[""lost"",""soundtrack"",""instrumental"",""michael giacchino"",""piano"",""composer"",""score"",""sad"",""american"",""beautiful"",""life and death"",""emotional"",""orchestral"",""tv"",""great"",""classical""]"
Teen Titans Go! To The Movies (Original Motion Picture Soundtrack)	Various Artists	https://lastfm.freetls.fastly.net/i/u/300x300/d9fd58187a38448f3bf2a88a004cb090.jpg	23.0	19739.0	1552510800000.0	"[""soundtrack"",""movie"",""teen titans"",""teen titans go""]"
Music From The WB Television Series One Tree Hill Volume 2: Friends With Benefit	Various Artists	https://lastfm.freetls.fastly.net/i/u/300x300/9094aaa5f8b93f35bfb2c80ed0c72cb1.jpg		104242.0		"[""soundtrack"",""oth"",""music from oth"",""music from the wb television series one tree hill volume 2: friends with benefit"",""friends with benefit""]"
Cannibal Holocaust	Riz Ortolani	https://lastfm.freetls.fastly.net/i/u/300x300/cb82bfb6e23d34a9c293644e1be72d08.jpg	10.0	33907.0	283986000000.0	"[""soundtrack"",""film score"",""horror"",""best soundtracks"",""horror soundtrack"",""instrumental"",""1979"",""ost"",""coco"",""pure aural bliss"",""score"",""cannibal holocaust"",""1980"",""1980s"",""electronic"",""italian""]"
Dracula	Philip Glass	https://lastfm.freetls.fastly.net/i/u/300x300/5c65f3c053b97b07dd7ae60f8770f0c4.jpg	26.0	57222.0	936043200000.0	"[""soundtrack"",""classic horror"",""contemporary classical"",""dracula"",""instrumental"",""piano"",""minimalism"",""american classical"",""classical"",""philip glass"",""neoclassical"",""salon"",""ambient"",""sexual"",""091jfm"",""low key classic""]"
The Princess & The Popstar (Original Motion Picture Soundtrack)	Barbie	https://lastfm.freetls.fastly.net/i/u/300x300/1a6cb7f2eb1229847aa862809d5a5dd9.jpg	9.0	23201.0	1346097600000.0	"[""soundtrack"",""girls"",""kids"",""glitter pop"",""pop"",""swedish"",""dance"",""eurobeat"",""glam rock"",""drag"",""j-pop"",""brazil"",""scandinavian""]"
Cowboy Bebop Boxed Set	The Seatbelts	https://lastfm.freetls.fastly.net/i/u/300x300/8544de238f7c8dc607dcde2a874e504f.jpg		6945.0		"[""jazz"",""blues"",""soundtrack"",""japanese"",""anime"",""instrumental"",""bebop"",""cowboy bebop""]"
Solaris (Original Motion Picture Soundtrack)	Cliff Martinez	https://lastfm.freetls.fastly.net/i/u/300x300/085ccfec5a18887aa8a8d4efdd7137e6.jpg	11.0	39146.0	1249243200000.0	"[""ambient"",""soundtrack"",""contemporary classical"",""chillout"",""instrumental"",""electronic"",""solaris"",""atmospheric"",""relaxing"",""study"",""4kainkagr"",""q5jslfm"",""eclectic dreaming"",""4jsambient"",""sountrack"",""q4jslfm""]"
The Heart Of Man	Tony Anderson	https://lastfm.freetls.fastly.net/i/u/300x300/8bb4d4325fb469795e932f7380a63782.jpg	21.0	22329.0	1486587600000.0	"[""ambient"",""soundtrack"",""original motion picture"",""2017 releases"",""james-joul - 2017 albums"",""cinematic"",""modern classical"",""electronic"",""composer"",""american"",""kentucky"",""investigate further"",""great discovery"",""flowstate""]"
Mandela – Long Walk To Freedom (Original Motion Picture Soundtrack)	U2	https://lastfm.freetls.fastly.net/i/u/300x300/22fec1c3867f398fe83ad115da511908.jpg		72584.0		"[""alternative"",""soundtrack"",""album i own""]"
Garden State - Music From The Motion Picture	Various Artists	https://lastfm.freetls.fastly.net/i/u/300x300/f018fbac91b50a0c84fce0d285a7dd8e.jpg		25386.0		"[""rock"",""alternative"",""indie rock"",""soundtrack""]"
Magia	Kalafina	https://lastfm.freetls.fastly.net/i/u/300x300/46cb56516ac34729938a5a81461c4c8c.jpg	4.0	21103.0	1297803600000.0	"[""anime"",""japanese"",""female vocalists"",""gothic metal"",""j-pop"",""symphonic rock"",""kalafina"",""gothic rock"",""j-rock"",""puella magi madoka magica"",""gothic"",""ethereal"",""soundtrack"",""pop"",""kara no kyoukai"",""neoclassical""]"
Power is Power	SZA	https://lastfm.freetls.fastly.net/i/u/300x300/212c5fb71a345c32b6ccb416b347a2a2.jpg		45899.0		"[""the weeknd""]"
AI: THE SOMNIUM FILES Complete Soundtrack -RaiNBOW AFFaiR-	Various Artists	https://lastfm.freetls.fastly.net/i/u/300x300/ac65fe65d3f0d5175ab4815ae7a817e8.jpg	67.0	9401.0	1574888400000.0	"[""soundtrack"",""video game music"",""soudtrack""]"
Charlie and the Chocolate Factory	Danny Elfman	https://lastfm.freetls.fastly.net/i/u/300x300/4928ef17e976435bbcb50c6862e85355.jpg	21.0	68361.0	1121112000000.0	"[""soundtrack"",""instrumental"",""spiderman"",""danny elfman"",""tim burton"",""american"",""soundtracks"",""movie soundtrack"",""a staggering work of incredible genius"",""american film score composers"",""classical"",""film score"",""nrg"",""funk"",""spider-man"",""beauty""]"
The Amazing Spider-Man	James Horner	https://lastfm.freetls.fastly.net/i/u/300x300/90c07cee5928493ab3dbd0a4d0c57487.jpg	20.0	72311.0	1340740800000.0	"[""instrumental"",""2012"",""soundtrack"",""score"",""movie music great action cues"",""spider-man"",""esas son las mejores"",""the best suit"",""no puedo verte mas..."",""porque no me lo quitas flash?"",""pure melodies of perfection"",""classical"",""la ecuación"",""😔"",""piano"",""el dispositivo ganali""]"
Bandyta	Michał Lorenc	https://lastfm.freetls.fastly.net/i/u/300x300/618139d9fd5e45058414536ade2209fe.jpg	24.0	7347.0	852076800000.0	"[""soundtrack"",""polish"",""instrumental"",""kosmos emocjonalny"",""8 of 10 stars"",""90s"",""michal lorenc"",""folk"",""zabiore na bezludna wyspe"",""choir"",""repeat please"",""1997"",""composer"",""jazz"",""violin"",""muzyka filmowa""]"
Once	Glen Hansard	https://lastfm.freetls.fastly.net/i/u/300x300/2362424095ef43f1888783fe734da5c5.jpg		30636.0		"[""soundtrack"",""folk"",""acoustic"",""summer"",""irish"",""emotional"",""czech"",""heartfelt"",""folky"",""2009""]"
TV anime “Yurukyan△”original sound track	Akiyuki Tateyama	https://lastfm.freetls.fastly.net/i/u/300x300/cc282450d1276a44d00f0db2026cb62b.jpg		9587.0		"[""folk"",""soundtrack"",""anime""]"
Return of the Obra Dinn (Original Game Soundtrack)	Lucas Pope	https://lastfm.freetls.fastly.net/i/u/300x300/dc1e2b21b377db711531be027ab0a7d3.jpg	19.0	11544.0	1624482000000.0	"[""soundtrack"",""instrumental"",""electronic"",""video game music"",""epic"",""orchestral"",""chamber music"",""united states"",""kolechia is gay""]"
Screenplaying	Mark Knopfler	https://lastfm.freetls.fastly.net/i/u/300x300/44059c810985a3278ba2f9795b32ea21.jpg	18.0	45593.0	725835600000.0	"[""instrumental"",""pop"",""soundtrack"",""styles"",""classic rock"",""mark knopfler"",""chillout"",""celtic"",""rock"",""mellow"",""violin"",""nostalgic"",""relaxing"",""singer-songwriter"",""easy listening"",""soft rock""]"
Persuasion (Soundtrack from the Netflix Film)	Birdy	https://lastfm.freetls.fastly.net/i/u/300x300/2c797f855b7a3db9dd5c75e3b9d9250d.jpg	6.0	43093.0	1657832400000.0	"[""folk"",""indie"",""female vocalists"",""british"",""singer-songwriter"",""cover"",""pop"",""piano"",""indie pop"",""love at first listen""]"
The Lion King 2: Simba's Pride	Various Artists	https://lastfm.freetls.fastly.net/i/u/300x300/5379886fac57006a83c305bf92004023.jpg	8.0	24490.0	1236805200000.0	"[""african"",""disney"",""soundtrack"",""world"",""female vocalists"",""lion king"",""kanal 50"",""world music"",""disney pop version"",""sachen die ich gerne hoeren mag"",""xoo"",""africa"",""mistagged"",""mistagg"",""benin"",""ethnic""]"
Desierto (Original Motion Picture Score)	Woodkid	https://lastfm.freetls.fastly.net/i/u/300x300/3f22d93db675359d6c265755bb37e84d.jpg	12.0	32629.0	1460062800000.0	"[""2016"",""2016 single"",""indie"",""alternative"",""folk"",""chamber pop"",""pop"",""french"",""baroque pop"",""experimental"",""electronic"",""indie pop""]"
Waltz With Bashir	Max Richter	https://lastfm.freetls.fastly.net/i/u/300x300/16348d173bd54b67a3d64ed92d310593.jpg	19.0	28156.0	1591218000000.0	"[""soundtrack"",""80s"",""new wave"",""synthpop"",""ambient"",""soundtrackgdchill"",""pop"",""contemporary classical"",""piano"",""synth pop"",""melancholic"",""electronic"",""instrumental"",""classical"",""alternative"",""cinematic""]"
Suspiria (40th Anniversary) [Original Motion Picture Soundtrack]	Goblin	https://lastfm.freetls.fastly.net/i/u/300x300/1af2c6853d8f74f0cfa6d6a1521a1bb6.jpg	21.0	35905.0	1509051600000.0	"[""soundtrack"",""progressive rock"",""horror"",""horror soundtrack"",""instrumental"",""progressive"",""italian"",""ost"",""eerie"",""goblin"",""dark progressive rock"",""cso"",""original soundtrack"",""scary"",""creepy"",""colonna sonora originale""]"
The Great Gatsby	Various Artists	https://lastfm.freetls.fastly.net/i/u/300x300/c25fb9d9a9a946a1a73a1ac1bb0b982f.jpg	18.0	8920.0	1368388800000.0	"[""jazz"",""swing"",""big band"",""piano"",""jazz piano"",""duke ellington"",""oldies"",""the andrews sisters"",""boogie woogie"",""loved"",""soundtrack"",""female vocalists"",""myhitparade"",""codgers"",""instrumental"",""cabaret""]"
Black Panther the Album Music From and Inspired By	The Weeknd	https://lastfm.freetls.fastly.net/i/u/300x300/71d3638a8e046ea3a87502cd1d801af9.jpg		57634.0		"[""kendrick lamar"",""rap"",""hip-hop"",""soundtrack"",""rnb"",""tde""]"
Repo! The Genetic Opera	Darren Smith & Terrance Zdunich	https://lastfm.freetls.fastly.net/i/u/300x300/ecc2512d49624e7cb0b4a7963eb1d6de.jpg	7.0	7840.0	1009832400000.0	"[""soundtrack"",""2008"",""rock opera"",""opera"",""film score"",""anthony stewart head"",""musical theatre"",""dark wave"",""english"",""darkwave"",""repo the genetic opera"",""neoclassical"",""x universe"",""industrial metal"",""alternative"",""omg this is so good""]"
Hi-Fi Rush: Original Game Soundtrack	Various Artists	https://lastfm.freetls.fastly.net/i/u/300x300/5a74b2deec78680d591bb9ad4cd68836.jpg	66.0	7702.0	1676926800000.0	"[""rock"",""soundtrack"",""video game music""]"
King Arthur	Hans Zimmer	https://lastfm.freetls.fastly.net/i/u/300x300/2f22af05f5ae4f8d96112f777152f31e.jpg	7.0	35865.0	1072904400000.0	"[""soundtrack"",""hans zimmer"",""king arthur"",""favourite albums"",""instrumental"",""classical"",""new age"",""composer"",""original score"",""zimmer"",""celtic"",""easy listening"",""harry potter"",""film score"",""cinematique"",""score""]"
Paprika Original Soundtrack	平沢進	https://lastfm.freetls.fastly.net/i/u/300x300/6a832bd9cb844d55a971244f0e3f6a41.jpg		14085.0		"[""great"",""love"",""electronic"",""experimental"",""soundtrack"",""epic"",""best"",""film music"",""hyper"",""anime soundtrack""]"
Quentin Tarantino's Death Proof	Dave Dee, Dozy, Beaky, Mick & Tich	https://lastfm.freetls.fastly.net/i/u/300x300/177b0947055d4fbeb3a2d6bd5e67a3bf.jpg		103980.0		"[""soundtrack"",""tarantino"",""cinema"",""own on vinyl""]"
Mother Russia Bleeds	Fixions	https://lastfm.freetls.fastly.net/i/u/300x300/4381a0b1e7612f57f7109c811ae5dbe9.jpg	32.0	21852.0	1472936400000.0	"[""electronic"",""soundtrack"",""2016"",""synthwave"",""darksynth"",""electro"",""psychedelic"",""idm"",""france"",""synth"",""retrowave"",""dark synth""]"
School of Rock	Various Artists	https://lastfm.freetls.fastly.net/i/u/300x300/21751bf63c1849b8945ee3f1b30d95b8.jpg	40.0	61462.0	1311278400000.0	"[""rock"",""classic rock"",""alternative rock"",""grunge"",""hard rock"",""80s"",""70s"",""stoner rock"",""90s"",""southern rock"",""nickelback"",""alternative"",""60s"",""pop"",""mod"",""new wave""]"
What Remains of Edith Finch (Original Soundtrack)	Jeff Russo	https://lastfm.freetls.fastly.net/i/u/300x300/131f95f62823a99e5b29b8b6cbf0b703.jpg	18.0	43457.0	1515358800000.0	"[""soundtrack"",""video game soundtrack"",""videogame soundtrack"",""instrumental"",""composer"",""video game music"",""what remains of edith finch""]"
Fallout	Mark Morgan	https://lastfm.freetls.fastly.net/i/u/300x300/716d86bd1e50e86916f5403b8b0faff2.jpg	17.0	5875.0	1199145600000.0	"[""fallout"",""jazz"",""soundtrack"",""40s"",""fallout 3"",""oldies"",""ambient"",""wasteland"",""timeless"",""mellow"",""the ink spots"",""dark ambient"",""desolated places"",""post-apocalyptic ambient"",""mind-melting"",""swing""]"
Nier: Glory to Mankind	Rozen	https://lastfm.freetls.fastly.net/i/u/300x300/37f886a71140705295dcf3850691f01a.jpg	13.0	19308.0	1504213200000.0	"[""soundtrack"",""classical"",""video game music"",""orchestral"",""vgm"",""gothic nu metal"",""poland"",""polish"",""gothic rap"",""polskie""]"
Command & Conquer	Frank Klepacki	https://lastfm.freetls.fastly.net/i/u/300x300/fc6bf249463442f5a258b097c3a3bb10.jpg	22.0	24739.0	1131397200000.0	"[""soundtrack"",""industrial"",""game soundtrack"",""game music"",""instrumental"",""command and conquer"",""game ost"",""electronic"",""c&c"",""game soundtracks"",""video game music"",""qwerot"",""qwerot89"",""rock"",""suspenseful"",""techno""]"
Call Me By Your Name (Original Motion Picture Soundtrack)	Multi-interprètes	https://lastfm.freetls.fastly.net/i/u/300x300/d888be325d04cbe555bb595ca2d4ef31.jpg		16398.0		"[""pop"",""piano"",""soundtrack"",""classical"",""disco"",""compilation""]"
The Incredibles	Michael Giacchino	https://lastfm.freetls.fastly.net/i/u/300x300/cc0b5e364a0f42d6835e2154a94cf36b.jpg	19.0	75373.0	1099342800000.0	"[""soundtrack"",""instrumental"",""jazz"",""score"",""disney"",""american film score composers"",""pixar"",""big band"",""cinema"",""classical"",""olivia"",""brass"",""film score"",""composer"",""filmmusik"",""michael giacchino""]"
The Devil Wears Nada	Two Steps from Hell	https://lastfm.freetls.fastly.net/i/u/300x300/c353229078dc42d0a34a1646601b92d6.jpg	28.0	9891.0	1230768000000.0	"[""instrumental"",""epic"",""soundtrack"",""orchestral"",""ambient"",""two steps from hell"",""trailer music"",""classical"",""the devil wears nada"",""the breath of the universe"",""trailer"",""choir"",""circus"",""symphonic"",""steampunk"",""ethereal""]"
Homestuck Vol. 9	Homestuck	https://lastfm.freetls.fastly.net/i/u/300x300/cff974ada0e74440b69babed4ce1ce6a.jpg	49.0	3405.0	1339444800000.0	"[""homestuck"",""electronic"",""soundtrack"",""8-bit"",""sooo goood"",""post-punk"",""choir"",""melancholy"",""dramatic"",""haunting"",""2010s"",""2012"",""experimental"",""her imperious condescension"",""<3"",""on repeat late at night""]"
The Chronicles Of Narnia: Prince Caspian	Harry Gregson-Williams	https://lastfm.freetls.fastly.net/i/u/300x300/c774f1e623784578902da632a08d5e12.jpg	16.0	40292.0	1210622400000.0	"[""soundtrack"",""female vocalists"",""beautiful"",""piano"",""the chronicles of narnia"",""switchfoot"",""narnia"",""instrumental"",""prince caspian"",""regina spektor"",""indie"",""oren lavie"",""disney"",""melancholic"",""score"",""love""]"
I Heart Huckabees	Jon Brion	https://lastfm.freetls.fastly.net/i/u/300x300/91dbacfe4d8940608ecf84fe99e41392.jpg	20.0	53752.0	1097524800000.0	"[""soundtrack"",""instrumental"",""indie"",""mellow"",""singer-songwriter"",""indie pop"",""pop"",""ambient"",""i heart huckabees"",""jon brion"",""singer-songwriters"",""soundtracks"",""piano"",""legendary soundtrack"",""this music is nice but do you have something with vocals"",""bande originale du film""]"
Endless Legend (Original Video Game Soundtrack)	FlyByNo	https://lastfm.freetls.fastly.net/i/u/300x300/260c15a95d04e2daf52925120bac0501.jpg	32.0	25528.0	1414094400000.0	"[""ambient"",""instrumental"",""soundtrack"",""electronic"",""orchestral"",""france"",""atmosphaerisch"",""video game music"",""episch"",""melodioes"",""video game soundtrack"",""composer"",""harp""]"
Bananas	Noisecream	https://lastfm.freetls.fastly.net/i/u/300x300/27a00c5ac76b4b4852755d53982feaa0.jpg	4.0	30867.0	1561237200000.0	"[""electronic"",""soundtrack"",""electro industrial""]"
The Never Ending Story	Klaus Doldinger	https://lastfm.freetls.fastly.net/i/u/300x300/ea84ecddf1c727e880f573e2e0b57bd4.jpg		33632.0		"[""instrumental"",""soundtrack"",""fantasy""]"
The Best of DragonBall Z - Volume I	Bruce Faulconer	https://lastfm.freetls.fastly.net/i/u/300x300/d2fbfa498794077007f5520d1e628379.jpg	25.0	18542.0	978307200000.0	"[""soundtrack"",""good"",""anime"",""ost"",""ambient"",""instrumental"",""epic"",""dragon ball z"",""anime music"",""composer"",""music"",""dbz"",""anime ost"",""time chamber"",""american"",""dragonball z""]"
The King's Speech	Alexandre Desplat	https://lastfm.freetls.fastly.net/i/u/300x300/a8e672da56db4ec5a99e86cd111d71c0.jpg	11.0	48097.0	1262304000000.0	"[""soundtrack"",""instrumental"",""classical"",""the breath of the universe"",""composer"",""score"",""ridiculously brilliant"",""beautiful"",""piano"",""french"",""relaxing"",""melancholy"",""pure aural bliss"",""stunning"",""ost"",""contemporary classical""]"
DELTARUNE Chapter 1 OST	Toby Fox	https://lastfm.freetls.fastly.net/i/u/300x300/9c58051cb9afabb0f3314050f556b5b3.jpg	40.0	2800.0	1541019600000.0	"[""instrumental"",""calm"",""sad"",""soundtrack"",""video game music"",""happy"",""chiptune"",""hopeful"",""playful"",""energetic"",""video game"",""electronic"",""unsettling"",""melancholy"",""steady"",""fighty""]"
Sogno di Volare (Civilization VI Main Theme)	Christopher Tin	https://lastfm.freetls.fastly.net/i/u/300x300/8233e231513ce731918a4341aaac466b.jpg	2.0	25567.0	1476824400000.0	"[""soundtrack"",""video game soundtrack"",""civilization"",""orchestral"",""video game music"",""composer"",""game"",""world"",""american"",""world music"",""classical""]"
Diablo II	Matt Uelmen	https://lastfm.freetls.fastly.net/i/u/300x300/78c4c5967bcbfa4df5eb4c518fade5c6.jpg		6911.0		"[""ambient"",""soundtrack"",""video game music"",""2000"",""guitar"",""dark ambient"",""post-rock"",""epic"",""experimental rock"",""ambient rock""]"
Atomic Heart  Vol.1	geoffplaysguitar	https://lastfm.freetls.fastly.net/i/u/300x300/f00982a0c5bac744826983e5ce12fcff.jpg		14919.0		"[""soundtrack""]"
PPPPPP	Magnus Pålsson	https://lastfm.freetls.fastly.net/i/u/300x300/bac5cc467a8f0307bd7c198617b81923.jpg	16.0	19236.0	1265662800000.0	"[""indie"",""electronic"",""soundtrack"",""chiptune"",""videogame""]"
Yo Gabba Gabba! Hey!	Yo Gabba Gabba	https://lastfm.freetls.fastly.net/i/u/300x300/9a348b4c657387092925b0c1b44aef40.jpg	19.0	30727.0	1499979600000.0	"[""indie"",""alternative"",""alternative rock"",""indie rock"",""soundtrack""]"
True Grit	Carter Burwell	https://lastfm.freetls.fastly.net/i/u/300x300/479ddf499ff5b60650f8dc260cfd2c54.jpg	20.0	37329.0	1292533200000.0	"[""soundtrack"",""instrumental"",""hymn"",""original motion picture soundtrack"",""coen brothers"",""true grit soundtrack"",""carter burwell"",""lara-loved"",""americana"",""ambient"",""composers"",""piano"",""movie score"",""nicolas gombert"",""composer"",""twilight""]"
映画『リズと青い鳥』オリジナルサウンドトラック「girls,dance,staircase」	Kensuke Ushio	https://lastfm.freetls.fastly.net/i/u/300x300/c140e58fa5545aff337cf8d1a4109dd4.jpg	47.0	9435.0	1524603600000.0	"[""ambient"",""soundtrack"",""classical"",""anime"",""orchestral""]"
Legends of the Fall	James Horner	https://lastfm.freetls.fastly.net/i/u/300x300/1d42204d01f24380a46cbe018439924f.jpg	13.0	97057.0	789685200000.0	"[""soundtrack"",""instrumental"",""romantic"",""james horner"",""classical"",""soundtracks"",""beautiful"",""klasyczna"",""nicolas gombert"",""legends of the fall"",""relaxing"",""score"",""braveheart"",""wyciszenie"",""piano"",""ostfavdejf15""]"
Metro 2033 (Official Soundtrack)	Alexey Omelchuk	https://lastfm.freetls.fastly.net/i/u/300x300/739de3331e071a9dfd6919587a553e0c.jpg	28.0	23024.0	1584824400000.0	"[""soundtrack"",""game soundtrack"",""dark ambient"",""ambient"",""all"",""composer"",""video game music"",""experimental"",""stalker"",""industrial"",""chernobyl""]"
Spawn The Album	Various Artists	https://lastfm.freetls.fastly.net/i/u/300x300/21fef41417671f4d115179d0cda64d77.jpg	14.0	34121.0	870206400000.0	"[""industrial"",""industrial metal"",""electronic"",""metal"",""rock"",""marilyn manson"",""breakbeat"",""breakcore"",""techno"",""alternative"",""punk"",""b-sides"",""90s"",""atari teenage riot"",""industrial rock"",""soundtrack""]"
Hachiko: A Dog's Story	Jan A.P. Kaczmarek	https://lastfm.freetls.fastly.net/i/u/300x300/41875c09398957a5d504674a0be13dac.jpg	26.0	8853.0	1249675200000.0	"[""soundtrack"",""u"",""instrumental"",""piano"",""hachiko"",""score"",""emotional"",""lara-loved"",""sad"",""composer"",""classical"",""movie score"",""just beautiful"",""the celestial planetarium"",""music to listen after break up"",""best movie soundtracks""]"
